,FIPS,County,STATE,MMBTU_TOTAL,lbCO2e,tonCO2e,tonCO2e_Diesel,tonCO2e_LPG_NGL,tonCO2e_Net_electricity,tonCO2e_Other,tonCO2e_Residual_fuel_oil,tonCO2e_Natural_gas,tonCO2e_Coal,POP,tonCO2e_percapita,lbCO2e_percapita,tonCO2e_percapita_log10,lbCO2e_percapita_log10
273,08109,saguache,COLORADO,137481.0645290906,33138588.597093236,16569.294298546618,4748.858942361921,729.9633775146294,9625.889840526066,1464.5821381439994,0.0,0.0,0.0,6389,2.593409656995871,5186.819313991741,0.41387112368045803,3.714901119344439
274,08113,san miguel,COLORADO,59193.60994693207,14525764.237496873,7262.882118748437,1989.8723331608473,305.87009358811713,4353.448800838824,613.6908911606484,0.0,0.0,0.0,8017,0.9059351526441858,1811.8703052883714,-0.04290288825776584,3.2581271074062155
275,08115,sedgwick,COLORADO,241207.40387974976,57521544.49150313,28760.772245751563,8463.458003457166,1300.947125328612,16386.17600174387,2610.1911152219172,0.0,0.0,0.0,2407,11.948804422829898,23897.608845659794,1.0773244526863686,4.37835444835035
276,08117,summit,COLORADO,12474.972924643986,2885365.7990380656,1442.6828995190326,456.7683776652546,70.2114322091389,774.8324478089776,140.8706418356615,0.0,0.0,0.0,30374,0.04749729701452007,94.99459402904016,-1.3233311045873437,1.9776988910766375
277,08119,teller,COLORADO,102465.48305620489,25887195.658372946,12943.597829186474,3286.5804460436098,505.1915401122249,8138.220874917024,1013.6049681136145,0.0,0.0,0.0,24043,0.538352028831114,1076.704057662228,-0.26893364592769964,3.0320963497362814
278,08121,washington,COLORADO,605701.8217273171,144675457.9140839,72337.72895704195,21203.531075747822,3259.2674044748837,41335.60950392125,6539.320972897986,0.0,0.0,0.0,4908,14.738738581304391,29477.477162608782,1.1684603159096563,4.4694903115736375
279,08123,weld,COLORADO,2326769.532148687,571661024.9078302,285830.5124539151,78071.7227910531,12000.671982183225,171680.23874561067,24077.878935068147,0.0,0.0,0.0,294932,0.9691403864413325,1938.2807728826654,-0.013613307943347705,3.2874166877206337
280,08125,yuma,COLORADO,650752.9869931675,156148393.83886188,78074.19691943095,22629.183017469786,3478.4092486885297,44987.60240232476,6979.002250947871,0.0,0.0,0.0,10103,7.727823113870231,15455.64622774046,0.8880571727307714,4.189087168394752
281,09001,fairfield,CONNECTICUT,140843.80420695152,21925806.27267095,10962.903136335475,4782.710805468791,1845.7773253622,1650.0664537003922,1401.575188470157,1282.7733633339355,0.0,0.0,944177,0.01161106777260564,23.22213554521128,-1.9351278400006746,1.3659021556633066
282,09003,hartford,CONNECTICUT,271543.3681154065,42229651.316537894,21114.825658268946,9373.24093404622,3617.386934923307,2863.364184589843,2746.83175777431,2514.0018469352663,0.0,0.0,892389,0.02366101067838011,47.32202135676022,-1.6259667084541218,1.6750632872098594
283,09005,litchfield,CONNECTICUT,360900.29955392645,56176211.558411695,28088.10577920585,12279.533725905969,4739.003849319311,4177.546102984167,3598.521946284678,3293.500154711725,0.0,0.0,182571,0.15384757589762804,307.69515179525604,-0.8129093423322049,2.488120653331776
284,09007,middlesex,CONNECTICUT,144734.13022465733,22519786.51465413,11259.893257327065,4956.290139993742,1912.7662805487168,1609.064992164568,1452.4426773058087,1329.3291673142298,0.0,0.0,163329,0.06893995100274333,137.87990200548666,-1.16152902959134,2.139500966072641
285,09009,new haven,CONNECTICUT,232613.19213804943,36180089.49233294,18090.04474616647,8012.522609902004,3092.2489679698415,2488.1575493460136,2348.072744489104,2149.0428744595088,0.0,0.0,856875,0.021111649594359117,42.223299188718244,-1.6754778310344625,1.625552164629519
286,09011,new london,CONNECTICUT,256372.64921677223,39932877.028703384,19966.438514351692,8626.859480175444,3329.3381651648942,3168.321987830638,2528.104393852705,2313.8144873280103,0.0,0.0,269801,0.07400431619731465,148.0086323946293,-1.1307429499175143,2.1702870457464667
287,09013,tolland,CONNECTICUT,172377.77695809392,26838525.432540987,13419.262716270492,5840.421556458372,2253.976482780633,2046.8644414584442,1711.5377192320032,1566.4625163410406,0.0,0.0,151118,0.08879989621534491,177.59979243068983,-1.0515875418016845,2.249442453862297
288,09015,windham,CONNECTICUT,178560.63190664374,27822811.85503602,13911.40592751801,5972.831520655725,2305.0770655898714,2281.1805705596785,1750.3405087113565,1601.976262001378,0.0,0.0,116192,0.11972774311069617,239.45548622139236,-0.9218052039475705,2.379224791716411
289,10001,kent,DELAWARE,441530.4805843277,76881319.5901132,38440.6597950566,12262.020489719369,4750.18183795556,14231.957864090797,3657.6302180660628,3538.869385224807,0.0,0.0,174827,0.21987827849849623,439.7565569969924,-0.6578176719315683,2.643212323732413
290,10003,new castle,DELAWARE,168348.4274049353,28329371.60471594,14164.68580235797,5230.549665925705,2026.2616627036346,3838.099094753627,1560.2173011556479,1509.5580778193553,0.0,0.0,556987,0.025430909163693175,50.861818327386345,-1.5946381133706107,1.7063918822933704
291,10005,sussex,DELAWARE,865539.9764884085,154257267.6104208,77128.6338052104,22037.33403096997,8537.0387334322,33620.69387343732,6573.502217262736,6360.064950108173,0.0,0.0,220251,0.3501851696710135,700.370339342027,-0.45570225021837524,2.845327745445606
292,12001,alachua,FLORIDA,783496.6711453215,139482639.59773988,69741.31979886994,29453.486124063355,10404.494851452577,19397.491254155975,6850.800808345917,3635.0467608521203,0.0,0.0,263496,0.264676958279708,529.353916559416,-0.5772838649984017,2.7237461306655795
293,12003,baker,FLORIDA,146264.20893150542,26228841.575082127,13114.420787541063,5438.8033894292985,1921.266692337239,3818.0616342476183,1265.050883952762,671.2381875741448,0.0,0.0,27937,0.4694283848495208,938.8567696990417,-0.3284306535299058,2.9725993421340755
294,12005,bay,FLORIDA,77117.75019184929,14365150.558786701,7182.575279393351,2807.0680530634772,991.6016386907319,2384.5506183561915,652.9163986227733,346.4385706601768,0.0,0.0,183974,0.03904125191273414,78.08250382546828,-1.4084762645177706,1.8925537311462106
295,12007,bradford,FLORIDA,192623.14239732243,34374524.01598243,17187.262007991212,7215.23714412245,2548.7949848048333,4854.505873009119,1678.2445463723016,890.4794596825092,0.0,0.0,26926,0.6383147146992205,1276.629429398441,-0.19496514391577618,3.1060648517482052
296,12009,brevard,FLORIDA,263939.7787111602,48004497.8212251,24002.24891061255,9603.2796384026,3392.375121028111,7587.6940580481205,2233.6967390692057,1185.2033540645132,0.0,0.0,579130,0.04144535581063414,82.89071162126828,-1.3825241275700515,1.9185058680939298
297,12011,broward,FLORIDA,461181.28446456,86128929.86457124,43064.46493228562,16073.725047558037,5678.071138898171,15590.200783702774,3738.7047524732507,1983.7632096533875,0.0,0.0,1909632,0.022551185219081803,45.102370438163604,-1.6468306280396598,1.6541993676243214
298,12013,calhoun,FLORIDA,133775.40422415992,23326756.410891477,11663.378205445739,5182.240988893649,1830.635581160603,2805.5523194599764,1205.3751670078395,639.5741489236701,0.0,0.0,14423,0.8086652017919808,1617.3304035839615,-0.09223124490085886,3.208798750763122
299,12015,charlotte,FLORIDA,113178.1744096611,20198125.894483358,10099.062947241679,4239.110123554341,1497.4729738096235,2853.298138843546,986.0054914649588,523.1762195692095,0.0,0.0,178465,0.056588479238179355,113.1769584763587,-1.2472719771610055,2.053758018502976
300,12017,citrus,FLORIDA,193505.08556143034,35396428.47668292,17698.214238341458,6977.079234635459,2464.6652918831633,5772.533208536304,1622.8496640159315,861.0868392706009,0.0,0.0,143621,0.12322859636363385,246.4571927272677,-0.9092884983256867,2.3917414973382947
301,12019,clay,FLORIDA,116344.55877716791,21253092.059125688,10626.546029562844,4204.034378046242,1485.082406118836,3440.7349838704126,977.8469684070077,518.8472931203462,0.0,0.0,208311,0.05101288952365859,102.02577904731717,-1.292320076025002,2.0087099196389793
302,12021,collier,FLORIDA,149152.13552536146,27039546.700449962,13519.773350224981,5454.332243584921,1926.7522868923477,4196.871261816367,1268.6628532169066,673.1547047144375,0.0,0.0,365136,0.037026678690200314,74.05335738040063,-1.4314852426146114,1.8695447530493698
303,12023,columbia,FLORIDA,372280.66753920494,66691199.11065849,33345.599555329245,13864.528060142824,4897.668486913725,9647.439664403842,3224.8515385131395,1711.1118053557136,0.0,0.0,69299,0.4811844262590982,962.3688525181964,-0.31768843723241796,2.9833415584315635
304,12027,desoto,FLORIDA,259195.4182760277,46543896.26431104,23271.94813215552,9618.15780570257,3397.63085932746,6831.962541088551,2237.1573603395027,1187.0395656974372,0.0,0.0,35800,0.6500544170993162,1300.1088341986324,-0.1870502863467652,3.113979709317216
305,12029,dixie,FLORIDA,82691.62164965481,14548185.606388139,7274.092803194069,3162.860212496831,1117.2858336080576,1867.924868501017,735.6726877486899,390.34920083947355,0.0,0.0,16300,0.44626336215914536,892.5267243182907,-0.3504087669019286,2.9506212287620524
306,12031,duval,FLORIDA,170318.60154997246,30358229.216920517,15179.114608460259,6391.033263796642,2257.643540345054,4255.141755098279,1486.536964261511,788.7590849587734,0.0,0.0,926255,0.016387619617125152,32.77523923425031,-1.7854841252717877,1.5155458703921936
307,12033,escambia,FLORIDA,331717.53097284597,59424082.63346858,29712.041316734292,12714.143761116295,4491.293246101919,7980.193653392932,2957.275277676544,1569.1353784466048,0.0,0.0,315187,0.09426797842783582,188.53595685567166,-1.0256358062425344,2.275394189421447
308,12035,flagler,FLORIDA,50261.880345218044,9030213.630631322,4515.106815315661,1863.6452210591551,658.3358936109911,1329.642280422296,433.4788124272702,230.0046077959489,0.0,0.0,108310,0.04168688777874306,83.37377555748613,-1.380000526820719,1.921029468843262
309,12037,franklin,FLORIDA,5614.060630417557,1020516.4982572919,510.25824912864596,204.43664209360037,72.21759696463641,160.8217439059702,47.55140722598932,25.23085893844964,0.0,0.0,11901,0.04287524150312125,85.75048300624249,-1.3677934206943037,1.9332365749696776
310,12039,gadsden,FLORIDA,283209.5343016094,49404242.3382582,24702.1211691291,10964.714468709215,3873.30432658455,5960.5126909579785,2550.3627797778745,1353.226903099482,0.0,0.0,46006,0.5369325994246207,1073.8651988492413,-0.2700802274012078,3.0309497682627735
311,12041,gilchrist,FLORIDA,268194.03726632823,49736220.5303996,24868.1102651998,9457.558421106354,3340.8988492985145,8702.631666223417,2199.8023800435467,1167.2189485279687,0.0,0.0,17212,1.4448123556355914,2889.6247112711826,0.15981144695158275,3.460841442615564
312,12043,glades,FLORIDA,105075.67083415407,18945210.296791185,9472.605148395593,3875.0606759051093,1368.8718775663503,2849.0975117648836,901.3285795460122,478.2465036132372,0.0,0.0,13970,0.6780676555759193,1356.1353111518386,-0.16872697135801548,3.1323030243059655
313,12045,gulf,FLORIDA,23709.18877350049,4066829.755834251,2033.4148779171255,939.5987543207938,331.9148830322998,427.39111593852067,218.54811612139554,115.96200850411572,0.0,0.0,15990,0.12716790981345374,254.33581962690752,-0.8956224669046405,2.4054075287593406
314,12047,hamilton,FLORIDA,157414.66607763266,27567213.683339726,13783.606841669864,6060.840086752156,2141.00223017643,3424.021803785553,1409.734928852923,748.0077921028007,0.0,0.0,14361,0.9597943626258522,1919.5887252517043,-0.01782180523468184,3.2832081904292996
315,12049,hardee,FLORIDA,382412.50710185716,68742626.41154313,34371.31320577156,14167.706449619185,5004.766776708404,10154.94094453559,3295.3700077683206,1748.5290271400652,0.0,0.0,27360,1.25626144757937,2512.52289515874,0.09908003225542958,3.400110027919411
316,12051,hendry,FLORIDA,202111.95939415225,35920209.91373464,17960.10495686732,7616.98066423202,2690.711577257686,4940.662471408633,1771.6889970808297,940.0612468881504,0.0,0.0,39290,0.45711644074490504,914.2328814898101,-0.33997315850417725,2.961056837159804
317,12053,hernando,FLORIDA,253785.5796481731,46226862.55435309,23113.431277176544,9212.1252300237,3254.1991505858114,7367.463171423316,2142.7152869645965,1136.9284381791201,0.0,0.0,182835,0.12641688559179887,252.83377118359772,-0.8981949131615308,2.4028350825024503
318,12055,highlands,FLORIDA,390287.3536163948,70428307.59911966,35214.153799559834,14374.728325338803,5077.89761191718,10643.926182379471,3343.522733308219,1774.0789466161614,0.0,0.0,100917,0.348941742219446,697.883484438892,-0.4572470748877531,2.843782920776228
319,12057,hillsborough,FLORIDA,966289.2421055236,174830420.0545893,87415.21002729466,35444.87097419492,12520.961899315394,26830.51388646985,8244.380637962711,4374.482629351772,0.0,0.0,1376238,0.06351750934598133,127.03501869196266,-1.1971065398395209,2.1039234558244604
320,12059,holmes,FLORIDA,344307.4064658191,61165692.28607284,30582.84614303642,13335.54943605647,4710.805874194399,7788.851179911021,3101.8125484858174,1645.8271043887153,0.0,0.0,19487,1.5693973491577164,3138.794698315433,0.19573291471443177,3.496762910378413
321,12061,indian river,FLORIDA,187954.02007781458,34171851.61968988,17085.925809844943,6842.541144769288,2417.1394792360416,5390.206099403685,1591.5564700311465,844.4826164047818,0.0,0.0,151563,0.11273150973420257,225.4630194684051,-0.9479546767575733,2.353075318906408
322,12063,jackson,FLORIDA,701289.9111144658,120799692.0854226,60399.8460427113,27632.978490306632,9761.397385072296,13167.748441904603,6427.355681463265,3410.3660439645064,0.0,0.0,48229,1.2523553472539612,2504.7106945079227,0.09772757444557932,3.3987575701095607
323,12065,jefferson,FLORIDA,305448.0728848485,54273136.62340777,27136.568311703886,11515.29627959631,4067.798302358713,7453.869323214794,2678.4266123305933,1421.177794203476,0.0,0.0,13906,1.951428758212562,3902.857516425124,0.29035270090042004,3.591382696564401
324,12067,lafayette,FLORIDA,165282.9029969741,30966601.692547135,15483.300846273567,5729.665606353887,2024.0142729029737,5689.7809318631735,1332.7046449517452,707.1353902017883,0.0,0.0,8617,1.796831942239012,3593.663884478024,0.2545074594287571,3.5555374550927383
325,12069,lake,FLORIDA,745976.9781474884,133863260.78301664,66931.63039150831,27710.487365181627,9788.777529011179,19567.04954267576,6445.3840350649725,3419.9319195747785,0.0,0.0,335396,0.19956001380907437,399.1200276181488,-0.6999264746807182,2.601103520983263
326,12071,lee,FLORIDA,406909.3445045861,74099317.19713706,37049.65859856853,14776.280364099503,5219.746563252778,11793.071923380667,3436.92264597551,1823.6371018600703,0.0,0.0,722336,0.051291446914688635,102.58289382937727,-1.2899550494582925,2.0110749462056887
327,12073,leon,FLORIDA,144377.0109031451,25729271.306359075,12864.635653179537,5419.179522555578,1914.3345274657127,3601.8188990816748,1260.4864258619584,668.8162782146128,0.0,0.0,287822,0.04469649871510704,89.39299743021407,-1.3497264958448965,1.9513034998190848
328,12075,levy,FLORIDA,388685.088155939,70149581.19930224,35074.79059965112,14312.450665237546,5055.897920907609,10611.012040117017,3329.03711885951,1766.3928545294398,0.0,0.0,39961,0.877725547399993,1755.451094799986,-0.05664126072581398,3.244388734938167
329,12077,liberty,FLORIDA,42541.11192703289,7488293.116895539,3744.146558447769,1625.9232848134675,574.3602089899148,965.011934698357,378.1853362617115,200.6657936843185,0.0,0.0,8202,0.4564918993474481,912.9837986948962,-0.34056692481077266,2.9604630708532085
330,12079,madison,FLORIDA,322842.73072858556,56415544.35124412,28207.77217562206,12468.557243107001,4404.539384387525,6895.697081934242,2900.1525211712506,1538.8259450220405,0.0,0.0,18224,1.5478364890047223,3095.6729780094447,0.1897250805887077,3.490755076252689
331,12081,manatee,FLORIDA,331548.87936171406,60058182.24655845,30029.091123279224,12139.369561086716,4288.253267073099,9279.685187084493,2823.5843611720306,1498.1987468628852,0.0,0.0,375888,0.07988840059613296,159.7768011922659,-1.09751627353694,2.2035137221270413
332,12083,marion,FLORIDA,1353745.1143654943,247179983.71419403,123589.99185709702,48952.34597885638,17292.500777604753,39917.43430515341,11386.18260635669,6041.528189125795,0.0,0.0,349020,0.3541057585728526,708.2115171457052,-0.45086701055881045,2.850162985105171
333,12085,martin,FLORIDA,366621.6569762818,66664046.01491159,33332.0230074558,13344.279702369515,4713.889855850196,10523.10570106134,3103.843184698541,1646.9045634762044,0.0,0.0,158701,0.2100303275181366,420.0606550362732,-0.6777179903955748,2.6233120052684065
334,12086,miami dade,FLORIDA,2240406.5546579408,403677625.27701414,201838.81263850705,82707.83601843257,29216.685943519402,60469.159542860114,19237.61783121142,10207.51330248356,0.0,0.0,2712945,0.07439841671633854,148.7968334326771,-1.1284363066405996,2.1725936890233815
335,12087,monroe,FLORIDA,16432.775237492824,3076897.0907329167,1538.4485453664583,570.2413832130725,201.43875365837647,563.7546057541608,132.6365956346583,70.3772071061904,0.0,0.0,79077,0.019455069683554743,38.91013936710949,-1.7109672093151804,1.5900627863488006
336,12089,nassau,FLORIDA,178149.31393912988,31783232.89155262,15891.61644577631,6675.704192517437,2358.204037657931,4481.065386805061,1552.750648454218,823.8921803416615,0.0,0.0,80622,0.19711265468205091,394.22530936410186,-0.705285493010443,2.595744502653538
337,12091,okaloosa,FLORIDA,242804.60683262596,43394276.78459823,21697.13839229911,9333.808545198202,3297.1839918676874,5743.181190447253,2171.0184952995382,1151.946169486432,0.0,0.0,201170,0.1078547417224194,215.70948344483884,-0.9671607568329872,2.333869238830994
338,12093,okeechobee,FLORIDA,188455.86450563077,34914638.98544258,17457.31949272129,6656.424835721578,2351.3935715665184,6079.721973745097,1548.2663224710352,821.5127892170624,0.0,0.0,40314,0.4330336729850992,866.0673459701984,-0.3634783313071024,2.937551664356879
339,12095,orange,FLORIDA,416417.8635591509,76541137.8808623,38270.56894043114,14898.753104725578,5263.01027043908,12804.643831432455,3465.409472524574,1838.7522613094561,0.0,0.0,1314367,0.029117110320352795,58.2342206407056,-1.5358517280608204,1.7651782676031609
340,12097,osceola,FLORIDA,142315.43537376236,25709766.160496734,12854.883080248366,5232.668856160877,1848.4493123821496,3910.8625790349424,1217.104551854927,645.7977808154703,0.0,0.0,336015,0.03825687269987461,76.51374539974923,-1.4172905341701403,1.883739461493841
341,12099,palm beach,FLORIDA,896970.8144955577,164771777.20258042,82385.88860129021,32123.23345105189,11347.587706448698,27478.752979054745,7471.776779365852,3964.5376853690195,0.0,0.0,1443810,0.057061447559782943,114.12289511956588,-1.2436572151666443,2.057372780497337
342,12101,pasco,FLORIDA,416208.2112318753,75652865.74358234,37826.43287179117,15157.808866240748,5354.522165688778,11917.71267951082,3525.66513845557,1870.7240218952584,0.0,0.0,512368,0.07382668877016357,147.65337754032714,-1.1317866098532365,2.1692433858107445
343,12103,pinellas,FLORIDA,90110.43339890712,16584947.984911814,8292.473992455907,3217.1392500898723,1136.4599973997317,2793.528769850454,748.2978443448335,397.04813077101585,0.0,0.0,960730,0.008631430258715671,17.262860517431342,-2.0639172341803413,1.2371127614836401
344,12105,polk,FLORIDA,826089.6828230199,147194629.40682307,73597.31470341152,31014.086604447497,10955.77966693883,20586.005552825616,7213.792237865899,3827.6506413336883,0.0,0.0,666149,0.11048176114264455,220.96352228528912,-0.9567094114710958,2.3443205841928854
345,12107,putnam,FLORIDA,267520.58393265464,48303659.82466959,24151.829912334797,9844.017397815333,3477.4161503924975,7325.790306045015,2289.6916875054358,1214.914370576515,0.0,0.0,72277,0.33415650777335526,668.3130155467105,-0.47605007647493947,2.8249799191890417
346,12109,st johns,FLORIDA,173305.265795647,31064566.428916927,15532.283214458463,6448.527498399495,2277.953478034395,4510.0374477658315,1499.9099669421907,795.8548233165507,0.0,0.0,235087,0.06607036209768495,132.14072419536993,-1.1799933130403946,2.1210366826235867
347,12111,st lucie,FLORIDA,165964.12060784912,30151569.249375418,15075.784624687709,6048.987571899103,2136.815308830485,4736.458681875281,1406.9780661170755,746.5449959657641,0.0,0.0,306507,0.049185775935582904,98.3715518711658,-1.308160472960856,1.9928695227031252
348,12113,santa rosa,FLORIDA,355016.84969012445,63623415.33331751,31811.707666658756,13600.278850391378,4804.3219971033695,8565.219841062632,3163.387890639859,1678.4990874615162,0.0,0.0,170497,0.18658221356773877,373.1644271354775,-0.7291297588615093,2.5719002368024717
349,12115,sarasota,FLORIDA,104686.72066184478,19087604.210213564,9543.802105106783,3794.0499338627283,1340.2546930014416,3058.7633373387525,882.4857011603793,468.2484397434803,0.0,0.0,412569,0.023132620495254812,46.265240990509625,-1.635775166962813,1.665254828701168
350,12117,seminole,FLORIDA,204948.53611409428,37093216.5719781,18546.608285989052,7514.059841087248,2654.354618695753,5703.084815761912,1747.749893389475,927.3591170546642,0.0,0.0,455479,0.04071890973236758,81.43781946473514,-1.3902038589511492,1.9108261367128319
351,12119,sumter,FLORIDA,410610.6084063083,74112112.79998654,37056.05639999327,15118.104822205478,5340.496643548316,11215.200961549657,3516.4300857414114,1865.8238869484062,0.0,0.0,123996,0.29884880480010056,597.6976096002012,-0.5245484767209104,2.7764815189430707
352,12121,suwannee,FLORIDA,496310.4034976342,89245765.223086,44622.882611543,18378.385306464406,6492.196356440692,13209.342126044427,4274.762463882126,2268.1963587113455,0.0,0.0,43794,1.0189268532571356,2037.8537065142714,0.008143007983834544,3.3091730036478157
353,12123,taylor,FLORIDA,67987.61143996738,12037039.76217879,6018.519881089395,2576.6785024268843,910.2161319520745,1614.2921372282392,599.3284154180918,318.0046940641052,0.0,0.0,22175,0.2714101411990708,542.8202823981416,-0.5663739290251656,2.7346560666388156
354,12125,union,FLORIDA,94753.30398086167,16794603.796379317,8397.301898189658,3585.1916897351084,1266.4751574803859,2269.2573275846066,833.905841320623,442.47188206893406,0.0,0.0,15142,0.5545701953632055,1109.1403907264112,-0.25604347470968525,3.044986520954296
355,12127,volusia,FLORIDA,853572.1806917983,156204138.92934546,78102.06946467274,30755.76872521957,10864.528429881722,25532.29416061034,7153.708201349112,3795.769947611986,0.0,0.0,529364,0.14753944254742055,295.0788850948411,-0.8310918617820485,2.4699381338819326
356,12129,wakulla,FLORIDA,112379.99686199533,20105021.73601606,10052.510868008032,4193.736256844343,1481.4445770152297,2884.302045900857,975.4516534090739,517.5763348385271,0.0,0.0,31893,0.31519489756398056,630.3897951279611,-0.5014208215687247,2.7996091740952567
357,12131,walton,FLORIDA,278747.0871770212,49990540.05830364,24995.27002915182,10668.848789945849,3768.789264481257,6759.374556945012,2481.5452271562203,1316.7121906234797,0.0,0.0,65889,0.3793542173830506,758.7084347661012,-0.420955083404301,2.8800749122596803
358,12133,washington,FLORIDA,201771.57834553343,36828996.52786351,18414.498263931757,7548.80371554025,2666.6279523630515,5511.588286753508,1755.831224142144,931.6470851328014,0.0,0.0,24569,0.7495013335476315,1499.0026670952627,-0.12522759009807333,3.175802405565908
359,13001,appling,GEORGIA,415352.20082882134,82434855.73359993,41217.42786679996,13469.449250115944,5098.551706147278,17800.27109879071,3186.8032582703927,1662.3525534756377,0.0,0.0,18428,2.2366739671586693,4473.347934317339,0.3496026829865357,3.650632678650517
360,13003,atkinson,GEORGIA,130623.77737690228,25984957.421615623,12992.47871080781,4220.086873140968,1597.4172906110025,5655.694997686849,998.4511131658916,520.8284362031002,0.0,0.0,8273,1.570467630944979,3140.935261889958,0.19602898954264114,3.4970589852066225
361,13005,bacon,GEORGIA,142839.65486518707,28625176.976920564,14312.588488460282,4559.113738558691,1725.7481503965587,6386.393500339693,1078.663147028011,562.6699521373276,0.0,0.0,11372,1.2585814710218328,2517.1629420436657,0.0998813337262549,3.400911329390236
362,13007,baker,GEORGIA,114686.1321882059,22569851.140807513,11284.925570403757,3769.959195772095,1427.0317614912117,4730.706176790962,891.9531916666543,465.2752446828335,0.0,0.0,3150,3.582516054096431,7165.032108192861,0.5541881452493876,3.855218140913369
363,13009,baldwin,GEORGIA,49726.86937057671,9776889.889448918,4888.44494472446,1637.0543698581137,619.6694605329981,2042.3628143513808,387.3187465170273,202.03955346493927,0.0,0.0,45144,0.10828559597564372,216.5711919512874,-0.9654293088809791,2.335600686783002
364,13011,banks,GEORGIA,434059.2951898989,92748756.01543136,46374.37800771568,12328.298994363975,4666.595397066227,24941.154950623946,2916.8129056080397,1521.515760053491,0.0,0.0,18397,2.5207576239449736,5041.515247889947,0.4015310893719284,3.7025610850359096
365,13013,barrow,GEORGIA,116978.3564655899,23653358.038866635,11826.679019433319,3677.864729538243,1392.1715092845898,5432.569405605744,870.1641088606007,453.9092661441414,0.0,0.0,77126,0.1533423102382247,306.68462047644937,-0.8143379979980389,2.4866919976659423
366,13015,bartow,GEORGIA,246396.27835834425,50757133.00851083,25378.566504255414,7499.245742573695,2838.667822686788,12340.838685193881,1774.2834412326474,925.5308125684038,0.0,0.0,103807,0.24447837336841843,488.9567467368369,-0.6117595526637549,2.6892704430002263
367,13017,ben hill,GEORGIA,133877.7012816024,25599487.322346244,12799.743661173121,4598.663386980523,1740.7187645392958,4804.790084633952,1088.020392904494,567.5510321148575,0.0,0.0,17243,0.7423153547046988,1484.6307094093977,-0.12941155602477272,3.1716184396392086
368,13019,berrien,GEORGIA,249820.1089093923,47828397.14383422,23914.198571917106,8565.651586386532,3242.331345482315,9022.483083488067,2026.589645784558,1057.1429107756373,0.0,0.0,18993,1.259105911226089,2518.2118224521782,0.10006226285327581,3.401092258517257
369,13021,bibb,GEORGIA,37262.71188570569,7385217.086392655,3692.6085431963274,1211.1202671354467,458.4418553193497,1587.0292701477383,286.54490185865063,149.47224873514227,0.0,0.0,152760,0.024172614186935896,48.34522837387179,-1.6166763795647199,1.6843536160992614
370,13023,bleckley,GEORGIA,104785.36510619638,19985276.741409566,9992.638370704783,3612.933860108825,1367.5934148901115,3711.413576462443,854.8017950482363,445.895724195167,0.0,0.0,12970,0.7704424341329824,1540.884868265965,-0.11325980531981593,3.1877701903441653
371,13025,brantley,GEORGIA,79664.50011890216,15592807.63711332,7796.40381855666,2641.2090441610962,999.7692280018989,3204.5600767888327,624.8966406427757,325.9688289620566,0.0,0.0,18355,0.42475640526050995,849.5128105210199,-0.37186006331631477,2.9291699323476665
372,13027,brooks,GEORGIA,244680.881340524,47090525.92688484,23545.26296344242,8324.296219719838,3150.971795907882,9073.15308420231,1969.486192286796,1027.355671325593,0.0,0.0,15687,1.5009410953937923,3001.8821907875845,0.1763636486407312,3.4773936443047124
373,13029,bryan,GEORGIA,41347.654692071126,8263912.701646195,4131.956350823098,1325.5972994163915,501.7745155798028,1827.3543440694705,313.6295860722164,163.60060568521607,0.0,0.0,36230,0.11404792577485778,228.09585154971555,-0.9429126089644938,2.3581173866994876
374,13031,bulloch,GEORGIA,343267.4450866308,66315927.89720189,33157.96394860095,11611.659548298723,4395.327938198376,12970.646194913124,2747.2596537030904,1433.0706134876295,0.0,0.0,74722,0.4437510231069959,887.5020462139917,-0.3528606326315864,2.948169363032395
375,13033,burke,GEORGIA,283973.56339103397,52943726.05399215,26471.863026996074,10113.558989558118,3828.256262295862,8889.050846390172,2392.8166729130508,1248.1802558388722,0.0,0.0,22688,1.1667781658584306,2333.556331716861,0.06698829349055595,3.368018289154537
376,13035,butts,GEORGIA,64478.590996429484,12748407.217937434,6374.203608968717,2103.8547438922087,796.3660573475437,2716.5710332032513,497.7613433381918,259.65043118752175,0.0,0.0,23817,0.2676325149669865,535.265029933973,-0.5724611247871944,2.728568870876787
377,13037,calhoun,GEORGIA,114574.52744919519,22433189.777882006,11216.594888941003,3796.659566102086,1437.138575524426,4615.955872211404,898.2703636300074,468.5705114730791,0.0,0.0,6324,1.7736551057781471,3547.3102115562942,0.2488691734327692,3.5498991690967503
378,13039,camden,GEORGIA,30923.809584912407,6176440.960827358,3088.220480413679,992.5015991799823,375.68876261287676,1362.7181893458041,234.82083575749147,122.49109351752412,0.0,0.0,53008,0.05825951706183367,116.51903412366734,-1.2346331197469722,2.0663968759170093
379,13043,candler,GEORGIA,108782.56193391494,21098926.29690638,10549.463148453191,3657.744641553721,1384.5555105146007,4190.333083215224,865.4037982677077,451.4261149019377,0.0,0.0,10910,0.9669535424796692,1933.9070849593384,-0.01459439120076369,3.2864356044632177
380,13045,carroll,GEORGIA,479015.9308535604,98609508.1496606,49304.7540748303,14596.877243473842,5525.313766893274,23927.52027806824,3453.546993369084,1801.4957930258574,0.0,0.0,116261,0.42408678813041606,848.1735762608321,-0.37254525720648346,2.928484738457498
