,Plant Code,Plant Name,State,Sector Code,Balancing Authority Name,Generation (kWh),Useful Thermal Output (MMBtu),Total Fuel Consumption (MMBtu),Fuel Consumption for Electric Generation (MMBtu),"
 Fuel Consumption for Useful Thermal Output (MMBtu)",Quantity of Fuel Consumed,Tons of CO2 Emissions,Metric Tonnes of CO2 Emissions,Aggregated Fuel Group,Utility ID,Utility Name,Zip,County,Latitude,Longitude,FIPS,tonCO2e_PET,tonCO2e_GAS,tonCO2e_COAL,tonCO2e_other,tonCO2e_sum,Establishments,NERC Region,Nameplate Capacity (MW)
1784,56015,Walton Bainbridge Power Facility,GA,2,"Southern Company Services, Inc. - Trans",0.0,0.0,153.0,153.0,0.0,26.0,12.3386849388,11.1935815466,PET,60493,Walton Bainbridge LLC,39817,decatur,30.910985,-84.547304,13087,12.3386849388,0.0,0.0,0.0,12.3386849388,1.0,SERC,80.0
1785,56016,Grimes Way,WA,4,Avista Corporation,389000.0,0.0,5314.0,5314.0,0.0,3463.0,356.663533831,323.5630353179,GAS,22040,Washington State University,99164,whitman,46.7289,-117.1514,53075,0.0,356.663533831,0.0,0.0,356.663533831,1.0,WECC,4.0
1786,56018,AMEA Peaking,AL,1,"Southern Company Services, Inc. - Trans",53719000.0,0.0,539076.0,539076.0,0.0,527471.0,31535.7258952692,28609.0228569983,GAS,40614,Alabama Municipal Elec Authority,35150,talladega,33.1661,-86.2825,01121,0.0,31535.7258952692,0.0,0.0,31535.7258952692,1.0,SERC,98.6
1787,56025,Traer East,IA,1,"Midcontinent Independent System Operator, Inc.",-142000.0,0.0,306.0,306.0,0.0,53.0,24.6773698776,22.3871630932,PET,19062,City of Traer - (IA),50675,tama,42.1817,-92.4663,19171,24.6773698776,0.0,0.0,0.0,24.6773698776,1.0,MRO,4.0
1788,56026,Donald Von Raesfeld Power Plant,CA,1,California Independent System Operator,659073000.0,0.0,5666583.0,5666583.0,0.0,5492279.0,331492.7918341608,300728.2879743812,GAS,16655,City of Santa Clara - (CA),95054,santa clara,37.3767,-121.9508,06085,0.0,331492.7918341608,0.0,0.0,331492.7918341608,1.0,WECC,154.0
1789,56031,Fox Energy Center,WI,1,"Midcontinent Independent System Operator, Inc.",4311102000.0,0.0,29708501.0,29708501.0,0.0,28392916.0,1737935.178519042,1576644.4511648729,GAS,20860,Wisconsin Public Service Corp,54130,outagamie,44.3204,-88.208889,55087,0.0,1737935.178519042,0.0,0.0,1737935.178519042,1.0,RFC,618.8
1790,56032,Equus Freeport Power,NY,2,New York Independent System Operator,39915000.0,0.0,429203.0,429203.0,0.0,416178.0,25122.2117518944,22790.720994188898,GAS,49845,"Equus Power I, L.P.,",11520,nassau,40.6439,-73.5683,36059,0.0,25122.2117518944,0.0,0.0,25122.2117518944,1.0,NPCC,120.0
1791,56035,Smithfield Packaged Meats Corp.,NC,3,Duke Energy Progress East,310000.0,102.0,2899.0,2644.0,255.0,494.0,233.7898538404,212.0927640755,PET,18065,Smithfield Packaged Meats Corp.,27893,wilson,35.694344,-77.91919,37195,233.7898538404,0.0,0.0,0.0,233.7898538404,1.0,SERC,2.8
1792,56036,WWTP Power Generation Station,CA,5,California Independent System Operator,228230.0,1188.0,3115.0,1313.0,1802.0,540.0,251.209173754,227.8954674354,PET,5571,East Bay Municipal Util Dist,94607,alameda,37.8258,-122.2961,06001,251.209173754,0.0,0.0,0.0,251.209173754,1.0,WECC,6.6000000000000005
1793,56038,UMCP CHP Plant,MD,3,"PJM Interconnection, LLC",69872000.0,856383.0,1217270.0,232922.0,984348.0,1289988.0,71334.8309616624,64714.5341210763,GAS,19165,Trigen-Cinergy Solutions College Park,20742,prince georges,38.985844,-76.935478,24033,0.0,71334.8309616624,0.0,0.0,71334.8309616624,1.0,RFC,27.4
1794,56039,H. Gonzales,CA,1,California Independent System Operator,3543680.0,0.0,47553.0,47553.0,0.0,45856.0,2781.8310841101,2523.6606042911,GAS,19798,City of Vernon,90058,los angeles,33.9986,-118.2219,06037,0.0,2781.8310841101,0.0,0.0,2781.8310841101,1.0,WECC,11.8
1795,56041,Malburg,CA,2,California Independent System Operator,608960000.0,0.0,5020046.0,5020046.0,0.0,4886200.0,293670.6413152173,266416.258110512,GAS,29116,Colorado Energy Management LLC,90058,los angeles,33.9986,-118.2219,06037,0.0,293670.6413152173,0.0,0.0,293670.6413152173,1.0,WECC,130.0
1796,56046,Magnolia Power Project,CA,1,Los Angeles Department of Water and Power,1571046000.0,0.0,11529467.0,11529467.0,0.0,11108748.0,674469.1120186237,611874.3645274641,GAS,2507,City of Burbank Water and Power,91502,los angeles,34.1786,-118.3153,06037,0.0,674469.1120186237,0.0,0.0,674469.1120186237,1.0,WECC,387.6
1797,56047,CPV Towantic Energy Center,CT,2,New England ISO,3867768000.0,0.0,26262621.0,26262621.0,0.0,25457756.0,1536634.671532261,1394025.8292046331,GAS,19002,"CPV Towantic, LLC",6478,new haven,41.481243,-73.123108,09009,0.0,1536634.671532261,0.0,0.0,1536634.671532261,1.0,NPCC,841.5
1798,56051,THUMS,CA,6,California Independent System Operator,309014000.0,0.0,3224345.0,3224345.0,0.0,3012639.0,188622.865999936,171117.54150407,GAS,18986,THUMS Long Beach Company,90802,los angeles,33.7684,-118.2141,06037,0.0,188622.865999936,0.0,0.0,188622.865999936,1.0,WECC,57.4
1799,56053,Casey City of,IL,1,"Midcontinent Independent System Operator, Inc.",36000.0,0.0,390.0,390.0,0.0,67.0,31.451549844,28.5326588442,PET,3153,City of Casey - (IL),62420,clark,39.310555,-87.992592,17023,31.451549844,0.0,0.0,0.0,31.451549844,1.0,SERC,5.4
1800,56055,Hana Substation,HI,1,Balancing Authority Not Reported,125000.0,0.0,1430.0,1430.0,0.0,251.0,115.322349428,104.6197490955,PET,11843,Maui Electric Co Ltd,96713,maui,20.765833,-155.996111,15009,115.322349428,0.0,0.0,0.0,115.322349428,1.0,HICC,2.0
1801,56059,"High Point, Fairfield",NC,1,Duke Energy Carolinas,-39000.0,0.0,56.0,56.0,0.0,9.0,4.5161199776,4.0969971674,PET,13630,North Carolina Mun Power Agny #1,27263,guilford,35.924393,-79.990124,37081,4.5161199776,0.0,0.0,0.0,4.5161199776,1.0,SERC,1.8
1802,56062,"Statesville, Highway 64",NC,1,Duke Energy Carolinas,-40000.0,0.0,62.0,62.0,0.0,10.0,4.9999899752,4.5359611496,PET,13630,North Carolina Mun Power Agny #1,28677,iredell,35.798462,-80.942709,37097,4.9999899752,0.0,0.0,0.0,4.9999899752,1.0,SERC,1.8
1803,56063,"Shelby, Toms Street",NC,1,Duke Energy Carolinas,-44000.0,0.0,19.0,19.0,0.0,3.0,1.5322549924,1.3900526104,PET,13630,North Carolina Mun Power Agny #1,28150,cleveland,35.3036,-81.5225,37045,1.5322549924,0.0,0.0,0.0,1.5322549924,1.0,SERC,1.8
1804,56064,"Morganton, Parker Road",NC,1,Duke Energy Carolinas,-26000.0,0.0,56.0,56.0,0.0,9.0,4.5161199776,4.0969971674,PET,13630,North Carolina Mun Power Agny #1,28655,burke,35.7208,-81.66243,37023,4.5161199776,0.0,0.0,0.0,4.5161199776,1.0,SERC,1.8
1805,56067,Lexington Health Center,NC,1,Duke Energy Carolinas,-33000.0,0.0,56.0,56.0,0.0,9.0,4.5161199776,4.0969971674,PET,13630,North Carolina Mun Power Agny #1,27292,davidson,35.830877,-80.242154,37057,4.5161199776,0.0,0.0,0.0,4.5161199776,1.0,SERC,1.8
1806,56068,Elm Road Generating Station,WI,1,"Midcontinent Independent System Operator, Inc.",8028360681.0,0.0,74506403.0,74506403.0,0.0,4133275.0,7653143.235669461,6942885.998067192,COAL,20847,Wisconsin Electric Power Co,53154,milwaukee,42.8492,-87.8336,55079,0.0,0.0,7653143.235669461,0.0,7653143.235669461,1.0,RFC,1402.6
1807,56070,Diesel Generators,WI,1,"Midcontinent Independent System Operator, Inc.",696000.0,0.0,7369.0,7369.0,0.0,1293.0,594.2730020524,539.1209308286,PET,11479,Madison Gas & Electric Co,53703,dane,43.0802,-89.3747,55025,594.2730020524,0.0,0.0,0.0,594.2730020524,1.0,MRO,54.0
1808,56073,Alliant SBG 9802 Toyota,IA,2,"Midcontinent Independent System Operator, Inc.",12740.0,0.0,123.0,123.0,0.0,123.0,7.1954497791,6.5276692181,GAS,361,Industrial Energy Applications Inc,52411,linn,42.02771,-91.7111,19113,0.0,7.1954497791,0.0,0.0,7.1954497791,1.0,MRO,1.0
1809,56074,Alliant SBD 9901 Wells Fargo,IA,2,"Midcontinent Independent System Operator, Inc.",1960.0,0.0,29.0,29.0,0.0,5.0,2.3387049884,2.1216592474,PET,361,Industrial Energy Applications Inc,52404,linn,41.9244,-91.63852,19113,2.3387049884,0.0,0.0,0.0,2.3387049884,1.0,MRO,1.1
1810,56076,ABC Coke,AL,7,"Southern Company Services, Inc. - Trans",373892.0,115131.0,176375.0,1934.0,174441.0,171237.0,10317.8654860875,9360.3061653701,GAS,5321,"Drummond Company, Inc.",35217,jefferson,33.582793,-86.779866,01073,0.0,10317.8654860875,0.0,0.0,10317.8654860875,1.0,SERC,3.8
1811,56078,Walnut Energy Center,CA,1,Turlock Irrigation District,1044133000.0,0.0,8130704.0,8130704.0,0.0,7798544.0,475642.864233556,431500.375790217,GAS,19281,Turlock Irrigation District,95380,stanislaus,37.4878,-120.8956,06099,0.0,475642.864233556,0.0,0.0,475642.864233556,1.0,WECC,300.6
1812,56080,SJ/SC WPCP,CA,5,California Independent System Operator,21867662.0,92588.0,406660.0,186210.0,220450.0,398422.0,23796.6855091053,21588.211475193,GAS,16657,San Jose/Santa Clara Water P C,95134,santa clara,37.4344,-121.9464,06085,0.0,23796.6855091053,0.0,0.0,23796.6855091053,1.0,WECC,8.399999999999999
1813,56098,Hillsboro,ND,1,"Midcontinent Independent System Operator, Inc.",16000.0,0.0,148.0,148.0,0.0,25.0,11.9354599408,10.8277782281,PET,8628,City of Hillsboro - (ND),58045,traill,47.396944,-97.060555,38097,11.9354599408,0.0,0.0,0.0,11.9354599408,1.0,MRO,4.0
1814,561,Franklin Drive,CT,2,New England ISO,136000.0,0.0,2070.0,2070.0,0.0,365.0,164.97281691,149.6623577157,PET,22379,Connecticut Jet Power LLC,6790,litchfield,41.798943,-73.116267,09005,164.97281691,0.0,0.0,0.0,164.97281691,1.0,NPCC,21.8
1815,56100,St. Charles Power Plant,MN,1,"Midcontinent Independent System Operator, Inc.",49000.0,0.0,527.0,527.0,0.0,91.0,42.4999147892,38.5556697716,PET,17862,City of St Charles - (MN),55972,winona,43.9742,-92.0597,27169,42.4999147892,0.0,0.0,0.0,42.4999147892,1.0,MRO,8.8
1816,56102,Currant Creek,UT,1,PacifiCorp East,2917516000.0,0.0,21574477.0,21574477.0,0.0,20702053.0,1262098.09564104,1144967.88137625,GAS,14354,PacifiCorp,84645,juab,39.82144,-111.89345,49023,0.0,1262098.09564104,0.0,0.0,1262098.09564104,1.0,WECC,649.0
1817,56104,Mankato Energy Center,MN,2,"Midcontinent Independent System Operator, Inc.",2054197000.0,0.0,14557154.0,14557154.0,0.0,13240612.0,851821.885875011,772767.7455093995,GAS,17650,Southern Power Co,56001,blue earth,44.1988,-94.003,27013,0.0,851821.885875011,0.0,0.0,851821.885875011,1.0,MRO,719.0
1818,56108,T J Labbe Electric Generating,LA,1,"Midcontinent Independent System Operator, Inc.",16122000.0,0.0,217524.0,217524.0,0.0,204056.0,12725.0651849508,11544.103406469,GAS,50111,Lafayette Utilities System,70507,lafayette,30.2554,-92.0433,22055,0.0,12725.0651849508,0.0,0.0,12725.0651849508,1.0,SERC,100.8
1819,56116,IMEA Flora,IL,1,"Midcontinent Independent System Operator, Inc.",64000.0,0.0,737.0,737.0,0.0,127.0,59.4353647052,53.9194091492,PET,9286,Illinois Municipal Elec Agency,62839,clay,38.6658,-88.4625,17025,59.4353647052,0.0,0.0,0.0,59.4353647052,1.0,SERC,9.0
1820,56117,Flora Site A,IL,1,"Midcontinent Independent System Operator, Inc.",27000.0,0.0,342.0,342.0,0.0,59.0,27.5805898632,25.0209469865,PET,6417,City of Flora - (IL),62839,clay,38.6693,-88.4635,17025,27.5805898632,0.0,0.0,0.0,27.5805898632,1.0,SERC,5.4
1821,56118,Flora Site B,IL,1,"Midcontinent Independent System Operator, Inc.",18000.0,0.0,223.0,223.0,0.0,39.0,17.9838349108,16.3148280058,PET,6417,City of Flora - (IL),62839,clay,38.6714,-88.4894,17025,17.9838349108,0.0,0.0,0.0,17.9838349108,1.0,SERC,3.6
1822,56127,Macon Energy Center,MO,1,"Associated Electric Cooperative, Inc.",86228000.0,399042.0,1042924.0,447339.0,595585.0,948112.0,61010.6281741308,55348.4787935506,GAS,11460,City of Macon - (MO),63552,macon,39.748975,-92.384476,29121,0.0,61010.6281741308,0.0,0.0,61010.6281741308,1.0,SERC,10.0
1823,56129,Thermal Kem,SC,1,Duke Energy Carolinas,3000.0,0.0,1710.0,1710.0,0.0,285.0,137.902949316,125.1047349324,PET,59159,Central Electric Power,29730,york,34.8894,-81.0725,45091,137.902949316,0.0,0.0,0.0,137.902949316,1.0,SERC,2.9
1824,56131,Valenite,SC,1,Duke Energy Carolinas,3000.0,0.0,1710.0,1710.0,0.0,285.0,137.902949316,125.1047349324,PET,59159,Central Electric Power,29693,oconee,34.65724,-83.03832,45073,137.902949316,0.0,0.0,0.0,137.902949316,1.0,SERC,2.9
1825,56132,Honea Path,SC,1,Duke Energy Carolinas,3000.0,0.0,1710.0,1710.0,0.0,285.0,137.902949316,125.1047349324,PET,59159,Central Electric Power,29620,abbeville,34.44128,-82.3652,45001,137.902949316,0.0,0.0,0.0,137.902949316,1.0,SERC,2.9
1826,56134,Regional Wastewater Control Facility,CA,5,California Independent System Operator,226658.0,333.0,4901.0,3433.0,1468.0,4832.0,288.54456777739995,261.7659147033,GAS,55934,City of Stockton MUD,95206,san joaquin,37.9369,-121.3294,06077,0.0,288.54456777739995,0.0,0.0,288.54456777739995,1.0,WECC,4.8
1827,56135,Ripon Generation Station,CA,1,Balancing Authority of Northern California,12155000.0,0.0,151878.0,151878.0,0.0,145617.0,8884.8009882126,8060.2385813414,GAS,12745,Modesto Irrigation District,95366,san joaquin,37.7315,-121.116,06077,0.0,8884.8009882126,0.0,0.0,8884.8009882126,1.0,WECC,121.0
1828,56138,Anderson Erickson,IA,1,"Midcontinent Independent System Operator, Inc.",39000.0,0.0,339.0,339.0,0.0,59.0,27.3386548644,24.8014649954,PET,12341,MidAmerican Energy Co,50317,polk,41.6014,-93.5765,19153,27.3386548644,0.0,0.0,0.0,27.3386548644,1.0,MRO,2.0
1829,56141,Jamaica Bay Peaking,NY,2,New York Independent System Operator,8289000.0,0.0,89180.0,89180.0,0.0,14839.0,7107.37961934,6447.7724932777,PET,49786,"Jamaica Bay Peaking Facility, LLC",11691,queens,40.6097,-73.7622,36081,7107.37961934,0.0,0.0,0.0,7107.37961934,1.0,NPCC,60.5
1830,56143,Riverside Energy Resource Center,CA,1,California Independent System Operator,79777000.0,0.0,840412.0,840412.0,0.0,807312.0,49163.7588597804,44601.0694545772,GAS,16088,City of Riverside - (CA),92504,riverside,33.9636,-117.4528,06065,0.0,49163.7588597804,0.0,0.0,49163.7588597804,1.0,WECC,196.0
1831,56144,Springs Generating Station,CA,1,California Independent System Operator,792000.0,0.0,10990.0,10990.0,0.0,10557.0,642.910512783,583.2445911122,GAS,16088,City of Riverside - (CA),92507,riverside,33.9308,-117.2933,06065,0.0,642.910512783,0.0,0.0,642.910512783,1.0,WECC,40.0
1832,56146,False Island,AK,1,Balancing Authority Not Reported,1713000.0,0.0,16614.0,16614.0,0.0,2852.0,1339.8360233544,1215.4912667644,PET,219,Alaska Power and Telephone Co,99919,prince of wales ketchikan,55.48918,-133.1345,02201,1339.8360233544,0.0,0.0,0.0,1339.8360233544,1.0,ASCC,1.3
1833,56148,Ft. Pierre,SD,1,Southwest Power Pool,31000.0,0.0,308.0,308.0,0.0,52.0,24.8386598768,22.5334844206,PET,6615,City of Fort Pierre - (SD),57532,stanley,44.368056,-100.380833,46117,24.8386598768,0.0,0.0,0.0,24.8386598768,1.0,MRO,6.0
1834,56150,McIntosh Combined Cycle Facility,GA,1,"Southern Company Services, Inc. - Trans",8434782000.0,0.0,59247277.0,59247277.0,0.0,57669862.0,3465941.5138367973,3144281.514866008,GAS,7140,Georgia Power Co,31326,effingham,32.3478,-81.1817,13103,0.0,3465941.5138367973,0.0,0.0,3465941.5138367973,1.0,SERC,1376.6
1835,56151,South Harper,MO,1,Southwest Power Pool,81882000.0,0.0,1017462.0,1017462.0,0.0,1017462.0,59521.1115702654,53997.1981949246,GAS,56211,Evergy Missouri West,64701,cass,38.6803,-94.4824,29037,0.0,59521.1115702654,0.0,0.0,59521.1115702654,1.0,MRO,351.0
1836,56152,Freeport Energy Center,TX,7,"Electric Reliability Council of Texas, Inc.",1043456160.0,2872526.0,9329477.0,5225871.0,4103606.0,9057744.0,545770.595274541,495119.836046939,GAS,5338,Dow Chemical Co,77541,brazoria,28.988761,-95.395417,48039,0.0,545770.595274541,0.0,0.0,545770.595274541,1.0,TRE,260.0
1837,56163,Kennecott Power Plant,UT,7,PacifiCorp East,27477000.0,200198.0,358475.0,114332.0,244143.0,340590.0,20970.6411346575,19024.4408370294,GAS,49805,Kennecott Utah Copper,84044,salt lake,40.7119,-112.1225,49035,0.0,20970.6411346575,0.0,0.0,20970.6411346575,1.0,WECC,38.2
1838,56164,Faribault Energy Park,MN,1,"Midcontinent Independent System Operator, Inc.",751266000.0,0.0,5538220.0,5538220.0,0.0,5142590.0,323983.608744774,293916.00176428707,GAS,12667,Minnesota Municipal Power Agny,55021,rice,44.3356,-93.290556,27131,0.0,323983.608744774,0.0,0.0,323983.608744774,1.0,MRO,334.5
1839,56166,Sheboygan Falls,WI,1,"Midcontinent Independent System Operator, Inc.",337245000.0,0.0,3563201.0,3563201.0,0.0,3563201.0,208445.803645031,189100.792565573,GAS,20856,Wisconsin Power & Light Co,53085,sheboygan,43.751826,-87.878056,55117,0.0,208445.803645031,0.0,0.0,208445.803645031,1.0,MRO,346.8
1840,56177,Nebo Power Station,UT,1,PacifiCorp East,419394000.0,0.0,3585815.0,3585815.0,0.0,3441018.0,209768.7134117347,190300.92843303518,GAS,40575,Utah Associated Mun Power Sys,84651,utah,40.0614,-111.7294,49049,0.0,209768.7134117347,0.0,0.0,209768.7134117347,1.0,WECC,140.0
1841,56181,Genoa Diesel Generating Station,OH,1,"PJM Interconnection, LLC",139000.0,0.0,1380.0,1380.0,0.0,238.0,111.290099448,100.9617159104,PET,7100,Village of Genoa - (OH),43430,ottawa,41.5092,-83.3606,39123,111.290099448,0.0,0.0,0.0,111.290099448,1.0,RFC,6.0
1842,56184,Red Bluff,CA,2,California Independent System Operator,12280000.0,0.0,123673.0,123673.0,0.0,121248.0,7234.8200043141,6563.3856521039,GAS,55784,California Power Holdings LLC,96080,tehama,40.1501,-122.2124,06103,0.0,7234.8200043141,0.0,0.0,7234.8200043141,1.0,WECC,46.4
1843,56185,Chowchilla II,CA,2,California Independent System Operator,12526000.0,0.0,129985.0,129985.0,0.0,127438.0,7604.0694271245,6898.3665310029,GAS,55784,California Power Holdings LLC,93610,madera,37.1073,-120.2485,06039,0.0,7604.0694271245,0.0,0.0,7604.0694271245,1.0,WECC,49.6
1844,56188,Pinelawn Power LLC,NY,2,New York Independent System Operator,68947000.0,0.0,613587.0,613587.0,0.0,592578.0,35978.5095633546,32639.4897608225,GAS,49837,Pinelawn Power LLC,11704,suffolk,40.736611,-73.388424,36103,0.0,35978.5095633546,0.0,0.0,35978.5095633546,1.0,NPCC,82.0
1845,56189,"Waterside Power, LLC",CT,2,New England ISO,1243000.0,0.0,14867.0,14867.0,0.0,2537.0,1198.9492090532,1087.679587275,PET,49840,"Waterside Power, LLC",6904,fairfield,41.0372,-73.5564,09001,1198.9492090532,0.0,0.0,0.0,1198.9492090532,1.0,NPCC,69.6
1846,56190,Central Michigan University,MI,5,"Midcontinent Independent System Operator, Inc.",29400204.0,259986.0,451392.0,126410.0,324982.0,442540.0,26406.2476966464,23955.590761722204,GAS,3304,Central Michigan University,48859,isabella,43.590456,-84.779,26073,0.0,26406.2476966464,0.0,0.0,26406.2476966464,1.0,RFC,4.8
1847,56192,Georgia-Pacific Wauna Mill,OR,7,Bonneville Power Administration,35857842.0,1208372.0,1751887.0,161925.0,1589962.0,1630922.0,102484.674204537,92973.4865322851,GAS,49842,Georgia-Pacific Consumer Operations LLC-Wauna,97016,clatsop,46.153955,-123.40658,41007,0.0,102484.674204537,0.0,0.0,102484.674204537,1.0,WECC,36.0
1848,56194,Dike City Power Plant,IA,1,"Midcontinent Independent System Operator, Inc.",-35000.0,0.0,958.0,958.0,0.0,168.0,77.2579096168,70.0879158276,PET,5155,City of Dike,50624,grundy,42.4622,-92.6264,19075,77.2579096168,0.0,0.0,0.0,77.2579096168,1.0,MRO,2.2
1849,56196,500MW CC,NY,1,New York Independent System Operator,2446465000.0,0.0,18679059.0,18679059.0,0.0,17923815.0,1099274.2700836856,997255.0758266256,GAS,15296,New York Power Authority,11105,queens,40.7889,-73.9069,36081,0.0,1099274.2700836856,0.0,0.0,1099274.2700836856,1.0,NPCC,528.0
1850,562,Middletown,CT,2,New England ISO,192921000.0,0.0,2969659.0,2969659.0,0.0,2852476.0,174777.39262643468,158557.0104567129,GAS,12490,Middletown Power LLC,6457,middlesex,41.554944,-72.579075,09007,0.0,174777.39262643468,0.0,0.0,174777.39262643468,1.0,NPCC,786.4
1851,56224,TS Power Plant,NV,2,Nevada Power Company,1049081000.0,0.0,10801226.0,10801226.0,0.0,610553.0,1156666.4123404725,1049320.8857302652,COAL,49896,"Nevada Gold Energy, LLC",89820,eureka,40.7461,-116.5297,32011,0.0,0.0,1156666.4123404725,0.0,1156666.4123404725,1.0,WECC,242.0
1852,56227,Port Westward,OR,1,Portland General Electric Company,2737946000.0,0.0,19053227.0,19053227.0,0.0,17456591.0,1114606.000067408,1011163.9300257782,GAS,15248,Portland General Electric Co,97016,columbia,46.17894,-123.172039,41009,0.0,1114606.000067408,0.0,0.0,1114606.000067408,1.0,WECC,483.0
1853,56229,Cogeneration 1,AZ,5,Tucson Electric Power,55890430.0,321145.0,663773.0,252048.0,411725.0,642811.0,38830.4494814841,35226.7526821048,GAS,49913,University of Arizona,85721,pima,32.229922,-110.952797,04019,0.0,38830.4494814841,0.0,0.0,38830.4494814841,1.0,WECC,9.0
1854,56231,Emory Hillandale Hospital,GA,4,"Southern Company Services, Inc. - Trans",4000.0,0.0,71.0,71.0,0.0,12.0,5.7257949716,5.1944071229,PET,50109,DeKalb Regional Health System,30058,dekalb,33.7036,-84.1494,13089,5.7257949716,0.0,0.0,0.0,5.7257949716,1.0,SERC,1.6
1855,56232,Miramar Energy Facility,CA,1,California Independent System Operator,73629000.0,0.0,748794.0,748794.0,0.0,725041.0,43804.1432674098,39738.8580852851,GAS,16609,San Diego Gas & Electric Co,92121,san diego,32.8769,-117.166389,06073,0.0,43804.1432674098,0.0,0.0,43804.1432674098,1.0,WECC,106.0
1856,56233,EG178 Facility,TX,6,"Electric Reliability Council of Texas, Inc.",648741000.0,0.0,5915864.0,5915864.0,0.0,6186731.0,346075.628552728,313957.750660191,GAS,49949,Kinder Morgan Production Company LP,79549,scurry,32.747058,-100.954661,48415,0.0,346075.628552728,0.0,0.0,346075.628552728,1.0,TRE,153.9
1857,56234,Caithness Long Island Energy Center,NY,2,New York Independent System Operator,2186105000.0,0.0,16301617.0,16301617.0,0.0,15840527.0,953679.6162074464,865172.4722919767,GAS,49950,"Caithness Long Island, LLC",11980,suffolk,40.8142,-72.9403,36103,0.0,953679.6162074464,0.0,0.0,953679.6162074464,1.0,NPCC,348.9
1858,56237,Lake Side Power Plant,UT,1,PacifiCorp East,5063902000.0,0.0,38483754.0,38483754.0,0.0,36853102.0,2251283.89608324,2042351.35270184,GAS,14354,PacifiCorp,84058,utah,40.331667,-111.754167,49049,0.0,2251283.89608324,0.0,0.0,2251283.89608324,1.0,WECC,1385.0
1859,56238,Groton Generating Station,SD,1,Southwest Power Pool,119402000.0,0.0,1194789.0,1194789.0,0.0,1090137.0,69894.6686676513,63408.0274586332,GAS,1307,Basin Electric Power Coop,57445,brown,45.3735,-98.098689,46013,0.0,69894.6686676513,0.0,0.0,69894.6686676513,1.0,MRO,188.5
1860,56239,Malaga Power LLC,CA,2,California Independent System Operator,16323340.0,0.0,176005.0,176005.0,0.0,170534.0,10296.2206371585,9340.6700872344,GAS,59527,"CalPeak Power, LLC",93725,fresno,36.6697,-119.7404,06019,0.0,10296.2206371585,0.0,0.0,10296.2206371585,1.0,WECC,121.0
1861,56241,Cannon Falls Energy Center,MN,2,"Midcontinent Independent System Operator, Inc.",103198000.0,0.0,1130372.0,1130372.0,0.0,1010099.0,66900.813965007,60692.020289401196,GAS,49893,Invenergy Services LLC,55009,goodhue,44.536688,-92.915528,27049,0.0,66900.813965007,0.0,0.0,66900.813965007,1.0,MRO,346.8
1862,56242,Kindred School,ND,4,"Midcontinent Independent System Operator, Inc.",78000.0,0.0,336.0,336.0,0.0,58.0,27.0967198656,24.5819830043,PET,49991,Kindred Public School,58051,cass,46.64974,-97.00953,38017,27.0967198656,0.0,0.0,0.0,27.0967198656,1.0,MRO,2.0
1863,56244,State Auto Insurance,SD,4,"Midcontinent Independent System Operator, Inc.",14700.0,0.0,128.0,128.0,0.0,23.0,10.3225599488,9.364564954,PET,49989,"State Auto Insurance, Inc.",57252,grant,45.220717,-96.616781,46051,10.3225599488,0.0,0.0,0.0,10.3225599488,1.0,MRO,1.7
1864,56245,Stevens Community Medical Center,MN,4,"Midcontinent Independent System Operator, Inc.",23000.0,0.0,217.0,217.0,0.0,38.0,17.4999649132,15.8758640236,PET,49993,Stevens Community Medical Center,56267,stevens,45.585,-95.9042,27149,17.4999649132,0.0,0.0,0.0,17.4999649132,1.0,MRO,1.0
1865,56247,West Group Data Center F,MN,4,"Midcontinent Independent System Operator, Inc.",172000.0,0.0,1687.0,1687.0,0.0,286.0,136.0481143252,123.4220396672,PET,18981,Thomson Corp,55123,dakota,44.8283,-93.1167,27037,136.0481143252,0.0,0.0,0.0,136.0481143252,1.0,MRO,8.0
1866,56248,Shell Chemical,LA,7,"Midcontinent Independent System Operator, Inc.",587644000.0,3580065.0,7196344.0,2606516.0,4589828.0,6986742.0,420983.185732744,381913.440744574,GAS,32501,Air Liquide America Corp,70734,ascension,30.187508,-90.983963,22005,0.0,420983.185732744,0.0,0.0,420983.185732744,1.0,SERC,80.0
1867,56249,Anson County Generation Facility,NC,1,Duke Energy Progress East,101891000.0,0.0,1136134.0,1136134.0,0.0,1095569.0,66641.1805965169,60456.4824426353,GAS,13683,North Carolina El Member Corp,28091,anson,34.968651,-79.921738,37007,0.0,66641.1805965169,0.0,0.0,66641.1805965169,1.0,SERC,343.79999999999995
1868,56253,Millcreek Power Generation,UT,1,PacifiCorp East,78406000.0,0.0,766845.0,766845.0,0.0,766845.0,44860.1193971865,40696.8333459009,GAS,17874,City of St George,84790,washington,37.112092,-113.516581,49053,0.0,44860.1193971865,0.0,0.0,44860.1193971865,1.0,WECC,80.0
1869,56258,Kapaia Power Station,HI,1,Balancing Authority Not Reported,2880835.0,0.0,26250.0,26250.0,0.0,4605.0,2116.9312395,1920.4674222081,PET,10071,Kauai Island Utility Cooperative,96766,kauai,21.996451,-159.375803,15007,2116.9312395,0.0,0.0,0.0,2116.9312395,1.0,HICC,39.1
